142.134	706.375	123.64	0.008088
145.884	706.397	121.99	0.008197
148.384	706.394	128.72	0.007769
150.884	706.395	126.97	0.007876
153.384	706.395	126.55	0.007902
6.204	704.152	2234.9	0.000447
8.694	704.249	1267.5	0.000789
11.194	704.236	1311.4	0.000763
13.694	704.222	1914.6	0.000522
16.194	704.213	2025.7	0.000494
18.694	704.21	1969.6	0.000508
21.194	704.206	1297.8	0.000771
23.694	704.202	1303.2	0.000767
26.194	704.206	1337	0.000748
28.694	704.216	1345.1	0.000743
31.194	704.227	815.91	0.001226
33.694	704.237	644.27	0.001552
36.194	704.249	560.4	0.001784
38.694	704.262	300.71	0.003325
41.194	704.275	174.28	0.005738
43.693	704.263	93.476	0.0107
46.189	704.177	35.931	0.0278
48.654	703.908	60.303	0.0166
51.101	703.524	76.536	0.0131
53.572	703.242	56.256	0.0178
56.061	703.045	43.01	0.0233
58.555	702.945	43.405	0.023
61.054	702.92	51.711	0.0193
63.554	702.911	53.024	0.0189
66.054	702.933	53.693	0.0186
68.552	702.996	100.29	0.009971
71.042	703.168	105.59	0.009471
73.534	703.262	105.68	0.009463
76.032	703.296	104.92	0.009531
78.492	703.584	100.77	0.009924
80.954	703.793	96.358	0.0104
83.453	703.744	95.339	0.0105
85.95	703.779	99.236	0.0101
88.444	703.911	138.46	0.007222
90.94	704.007	171.02	0.005847
93.439	704.052	206.53	0.004842
95.938	704.098	205.04	0.004877
98.437	704.139	190.11	0.00526
100.937	704.177	190.19	0.005258
103.436	704.214	217.55	0.004597
105.936	704.227	254.14	0.003935
108.436	704.218	271.83	0.003679
110.936	704.208	264.56	0.00378
113.435	704.193	264.12	0.003786
115.935	704.172	257.28	0.003887
118.435	704.15	199.88	0.005003
120.935	704.129	160.96	0.006213
123.435	704.131	151.43	0.006604
125.934	704.159	146.34	0.006833
128.431	704.226	143.93	0.006948
130.922	704.362	170.56	0.005863
133.414	704.489	277.78	0.0036
135.898	704.632	277.87	0.003599
138.385	704.738	252.74	0.003957
142.134	704.766	153.02	0.006535
145.884	704.782	142.77	0.007004
148.384	704.78	133.07	0.007515
150.884	704.78	129.48	0.007723
11.194	702.62	176.9	0.005653
13.694	702.609	175.97	0.005683
16.194	702.602	175.54	0.005697
18.694	702.599	175.39	0.005702
21.194	702.596	175.67	0.005692
23.694	702.593	176.27	0.005673
26.194	702.595	176.47	0.005667
28.694	702.604	176.07	0.00568
31.194	702.613	141.09	0.007088
33.694	702.621	93.649	0.0107
36.194	702.631	75.756	0.0132
38.694	702.642	62.911	0.0159
41.194	702.653	53.636	0.0186
43.693	702.643	43.134	0.0232
46.189	702.571	36.115	0.0277
48.654	702.341	60.416	0.0166
51.101	702.005	107.57	0.009296
53.572	701.753	56.262	0.0178
56.061	701.573	38.295	0.0261
58.555	701.483	42.555	0.0235
61.054	701.459	51.557	0.0194
63.554	701.451	53	0.0189
66.054	701.472	54.363	0.0184
68.552	701.529	100.56	0.009944
71.042	701.685	105.57	0.009472
73.534	701.771	105.62	0.009468
76.032	701.801	104.87	0.009536
78.492	702.057	100.96	0.009905
80.954	702.243	96.969	0.0103
83.453	702.199	96.233	0.0104
85.95	702.23	99.382	0.0101
88.444	702.345	138.66	0.007212
90.94	702.427	171.12	0.005844
93.439	702.466	202.51	0.004938
95.938	702.504	201.15	0.004971
98.437	702.539	188.56	0.005303
100.937	702.571	189	0.005291
103.436	702.602	214.86	0.004654
105.936	702.613	248.33	0.004027
108.436	702.605	256.39	0.0039
110.936	702.597	256.03	0.003906
113.435	702.585	255.75	0.00391
115.935	702.567	255.63	0.003912
118.435	702.549	201.72	0.004957
120.935	702.531	164.45	0.006081
123.435	702.533	152.87	0.006542
125.934	702.556	148.55	0.006732
128.431	702.612	144.83	0.006905
130.922	702.723	172.73	0.005789
133.414	702.825	276.98	0.00361
135.898	702.934	276.74	0.003614
138.385	703.013	254.04	0.003936
142.134	703.032	192.88	0.005185
145.884	703.044	150.59	0.006641
148.384	703.042	133.45	0.007493
16.194	700.833	93.289	0.0107
18.694	700.831	105.34	0.009493
21.194	700.828	111.77	0.008947
23.694	700.826	113.73	0.008793
26.194	700.828	113.83	0.008785
28.694	700.835	113.46	0.008814
31.194	700.842	109.78	0.009109
33.694	700.849	88.074	0.0114
36.194	700.857	72.317	0.0138
38.694	700.866	61.081	0.0164
41.194	700.875	53.558	0.0187
43.693	700.867	52.858	0.0189
46.189	700.808	52.745	0.019
48.654	700.614	107.81	0.009276
51.101	700.323	192.74	0.005188
53.572	700.101	153.7	0.006506
56.061	699.94	54.958	0.0182
58.555	699.858	51.734	0.0193
61.054	699.837	52.5	0.019
63.554	699.829	53.566	0.0187
66.054	699.848	55.454	0.018
68.552	699.9	103.39	0.009672
71.042	700.04	106.71	0.009371
73.534	700.117	106.66	0.009376
76.032	700.144	106.57	0.009384
78.492	700.369	106.71	0.009371
80.954	700.531	107.11	0.009336
83.453	700.494	111.61	0.00896
85.95	700.52	140.26	0.00713
88.444	700.619	179.21	0.00558
90.94	700.688	184.82	0.005411
93.439	700.721	187.96	0.00532
95.938	700.753	188.11	0.005316
98.437	700.782	188.15	0.005315
100.937	700.808	188.95	0.005292
103.436	700.833	214.44	0.004663
105.936	700.843	240.87	0.004152
108.436	700.836	252.36	0.003963
110.936	700.83	254.07	0.003936
113.435	700.819	254.29	0.003933
115.935	700.804	253.72	0.003941
118.435	700.79	219.61	0.004554
120.935	700.775	212.61	0.004703
123.435	700.777	210.6	0.004748
125.934	700.796	211.78	0.004722
128.431	700.842	215.31	0.004644
130.922	700.93	239.9	0.004168
133.414	701.01	245.13	0.004079
135.898	701.091	244.91	0.004083
138.385	701.147	243.9	0.0041
142.134	701.16	233.87	0.004276
18.694	698.89	105.4	0.009488
21.194	698.888	112.15	0.008917
23.694	698.886	114.14	0.008761
26.194	698.888	114.47	0.008736
28.694	698.894	114.09	0.008765
31.194	698.899	112.4	0.008897
33.694	698.905	110.74	0.00903
36.194	698.911	110.6	0.009042
38.694	698.918	113.56	0.008806
41.194	698.925	124.93	0.008004
43.693	698.919	137.1	0.007294
46.189	698.872	161.52	0.006191
48.654	698.711	187.85	0.005323
51.101	698.463	284.54	0.003514
53.572	698.269	281.63	0.003551
56.061	698.126	232.31	0.004305
58.555	698.054	224.77	0.004449
61.054	698.034	222.61	0.004492
63.554	698.028	220.34	0.004538
66.054	698.045	217.3	0.004602
68.552	698.091	212.71	0.004701
71.042	698.215	194.23	0.005149
73.534	698.284	186.26	0.005369
76.032	698.307	183.44	0.005451
78.492	698.502	183.13	0.005461
80.954	698.642	183.63	0.005446
83.453	698.61	184.98	0.005406
85.95	698.633	186.63	0.005358
88.444	698.716	187.53	0.005332
90.94	698.774	187.62	0.00533
93.439	698.801	187.79	0.005325
95.938	698.827	187.85	0.005323
98.437	698.851	188.37	0.005309
100.937	698.872	193.03	0.005181
103.436	698.892	214.19	0.004669
105.936	698.9	239.81	0.00417
108.436	698.894	251.2	0.003981
110.936	698.889	253.39	0.003946
113.435	698.881	253.8	0.00394
115.935	698.869	253.51	0.003945
118.435	698.857	250.22	0.003996
120.935	698.845	248.97	0.004017
123.435	698.846	247.65	0.004038
125.934	698.862	246.01	0.004065
128.431	698.899	244.24	0.004094
130.922	698.968	242.18	0.004129
133.414	699.029	242.07	0.004131
135.898	699.086	241.22	0.004146
23.694	696.756	118	0.008475
26.194	696.758	121.29	0.008245
28.694	696.762	125.31	0.00798
31.194	696.767	129.7	0.00771
33.694	696.771	153.33	0.006522
36.194	696.776	167.64	0.005965
38.694	696.781	171.24	0.00584
41.194	696.786	181.14	0.005521
43.693	696.782	190.4	0.005252
46.189	696.745	197.58	0.005061
48.654	696.614	357.75	0.002795
51.101	696.406	482.21	0.002074
53.572	696.24	482.51	0.002072
56.061	696.115	480.03	0.002083
58.555	696.051	461.18	0.002168
61.054	696.034	453.55	0.002205
63.554	696.028	443.8	0.002253
66.054	696.043	431.22	0.002319
68.552	696.084	416.34	0.002402
71.042	696.193	398.58	0.002509
73.534	696.252	379.01	0.002638
76.032	696.273	357.98	0.002793
78.492	696.439	336.03	0.002976
80.954	696.559	321.34	0.003112
83.453	696.532	308.84	0.003238
85.95	696.55	291.85	0.003426
88.444	696.619	258.26	0.003872
90.94	696.667	219.78	0.00455
93.439	696.688	200.02	0.004999
95.938	696.709	198.19	0.005046
98.437	696.728	198.32	0.005042
100.937	696.745	200.29	0.004993
103.436	696.761	215.43	0.004642
105.936	696.767	239.06	0.004183
108.436	696.763	250.48	0.003992
110.936	696.759	253.54	0.003944
113.435	696.752	254.62	0.003927
115.935	696.743	254.99	0.003922
118.435	696.733	254.81	0.003924
120.935	696.724	254.31	0.003932
123.435	696.725	253.23	0.003949
125.934	696.737	249.33	0.004011
128.431	696.766	247.72	0.004037
130.922	696.819	241.62	0.004139
31.194	694.425	132.1	0.00757
33.694	694.428	182.76	0.005472
36.194	694.432	195.8	0.005107
38.694	694.436	211.29	0.004733
41.194	694.44	299.86	0.003335
43.693	694.437	312.08	0.003204
46.189	694.408	394.7	0.002534
48.654	694.304	709.99	0.001408
51.101	694.133	908.92	0.0011
53.572	693.992	910.56	0.001098
56.061	693.884	909.88	0.001099
58.555	693.829	907.56	0.001102
61.054	693.814	903.3	0.001107
63.554	693.809	895.53	0.001117
66.054	693.822	885.43	0.001129
68.552	693.858	870.02	0.001149
71.042	693.952	851.61	0.001174
73.534	694.003	824.16	0.001213
76.032	694.021	766.04	0.001305
78.492	694.16	691.88	0.001445
80.954	694.26	615.67	0.001624
83.453	694.238	546.19	0.001831
85.95	694.253	455.19	0.002197
88.444	694.309	353.38	0.00283
90.94	694.347	279.25	0.003581
93.439	694.365	233.03	0.004291
95.938	694.381	224.49	0.004455
98.437	694.396	224.68	0.004451
100.937	694.409	226.23	0.00442
103.436	694.421	233.09	0.00429
105.936	694.425	240.11	0.004165
108.436	694.422	250.68	0.003989
110.936	694.419	255.29	0.003917
113.435	694.414	256.35	0.003901
115.935	694.407	256.47	0.003899
118.435	694.4	256.09	0.003905
120.935	694.392	255.67	0.003911
123.435	694.393	254.83	0.003924
125.934	694.402	249.35	0.00401
38.694	691.862	219.54	0.004555
41.194	691.865	410.77	0.002434
43.693	691.862	492.3	0.002031
46.189	691.841	566.64	0.001765
48.654	691.76	1226.2	0.000816
51.101	691.622	1519.5	0.000658
53.572	691.505	1566.2	0.000638
56.061	691.413	1567.8	0.000638
58.555	691.366	1567.3	0.000638
61.054	691.353	1565.5	0.000639
63.554	691.349	1562.1	0.00064
66.054	691.36	1556.7	0.000642
68.552	691.39	1547.6	0.000646
71.042	691.471	1536	0.000651
73.534	691.514	1494.3	0.000669
76.032	691.529	1373	0.000728
78.492	691.643	1198.5	0.000834
80.954	691.726	1010.8	0.000989
83.453	691.708	805.79	0.001241
85.95	691.72	607.18	0.001647
88.444	691.765	437.09	0.002288
90.94	691.795	333.33	0.003
93.439	691.808	283.08	0.003533
95.938	691.821	262.49	0.00381
98.437	691.832	257.12	0.003889
100.937	691.841	256.45	0.003899
103.436	691.851	256.51	0.003898
105.936	691.854	257.08	0.00389
108.436	691.852	257.76	0.00388
110.936	691.849	257.98	0.003876
113.435	691.846	258.07	0.003875
115.935	691.84	257.72	0.00388
118.435	691.835	256.54	0.003898
46.189	689.02	572.82	0.001746
48.654	688.958	1674.8	0.000597
51.101	688.849	1901.8	0.000526
53.572	688.754	1970.4	0.000508
56.061	688.677	2102.3	0.000476
58.555	688.638	2109.2	0.000474
61.054	688.627	2112.4	0.000473
63.554	688.623	2113.1	0.000473
66.054	688.633	2111.6	0.000474
68.552	688.658	2106.3	0.000475
71.042	688.725	2081.4	0.00048
73.534	688.762	1966.1	0.000509
76.032	688.774	1754.9	0.00057
78.492	688.866	1501	0.000666
80.954	688.932	1222.9	0.000818
83.453	688.918	945.01	0.001058
85.95	688.928	689.71	0.00145
88.444	688.962	488.67	0.002046
90.94	688.985	372.46	0.002685
93.439	688.995	321.3	0.003112
95.938	689.005	296.64	0.003371
98.437	689.013	286.02	0.003496
100.937	689.02	278.29	0.003593
103.436	689.027	271.36	0.003685
105.936	689.029	268.1	0.00373
108.436	689.028	265.41	0.003768
110.936	689.026	259.76	0.00385
53.572	685.732	1990.1	0.000502
56.061	685.675	2555.8	0.000391
58.555	685.645	2562.5	0.00039
61.054	685.637	2563.2	0.00039
63.554	685.634	2558.5	0.000391
66.054	685.641	2529.6	0.000395
68.552	685.661	2455.2	0.000407
71.042	685.711	2325.7	0.00043
73.534	685.738	2137.2	0.000468
76.032	685.747	1883.5	0.000531
78.492	685.813	1593.4	0.000628
80.954	685.86	1292.6	0.000774
83.453	685.85	986.57	0.001014
85.95	685.857	714.84	0.001399
88.444	685.88	505.78	0.001977
90.94	685.895	387.25	0.002582
93.439	685.902	340.96	0.002933
95.938	685.908	329.25	0.003037
98.437	685.913	317.03	0.003154
100.937	685.917	302.49	0.003306
103.436	685.921	272.1	0.003675
56.061	682.325	5767.4	0.000173
58.555	682.301	3634.1	0.000275
61.054	682.294	2957.4	0.000338
63.554	682.292	2722.9	0.000367
66.054	682.298	2607.6	0.000383
68.552	682.314	2505.8	0.000399
71.042	682.353	2362.3	0.000423
73.534	682.375	2167.3	0.000461
76.032	682.382	1905.5	0.000525
78.492	682.432	1611.3	0.000621
80.954	682.468	1304.8	0.000766
83.453	682.461	995.24	0.001005
85.95	682.466	720.35	0.001388
88.444	682.482	509.85	0.001961
90.94	682.493	390.73	0.002559
93.439	682.498	344.42	0.002903
95.938	682.502	337.04	0.002967
98.437	682.505	336.75	0.00297
100.937	682.508	337.19	0.002966
